Fecha,URL,Equipo_Local,Equipo_Visitante,Resultado,0_-_1Gol_Local,0_-_1Gol_Visitante,Sustitución_-_Entra_Local,Sustitución_-_Entra_Visitante,0_-_2Gol_Local,0_-_2Gol_Visitante,0_-_4Gol_Local,0_-_4Gol_Visitante,Anuncio_Local,Anuncio_Visitante,checkbox_label_label_Local,checkbox_label_label_Visitante,Goles_esperados_(xG)_Local,Goles_esperados_(xG)_Visitante,Posesión_Local,Posesión_Visitante,Remates_totales_Local,Remates_totales_Visitante,Remates_a_puerta_Local,Remates_a_puerta_Visitante,Grandes_ocasiones_Local,Grandes_ocasiones_Visitante,Córneres_Local,Córneres_Visitante,Pases_Local,Pases_Visitante,Tarjetas_amarillas_Local,Tarjetas_amarillas_Visitante,xG_a_puerta_(xGOT)_Local,xG_a_puerta_(xGOT)_Visitante,Remates_fuera_Local,Remates_fuera_Visitante,Remates_rechazados_Local,Remates_rechazados_Visitante,Remates_dentro_del_área_Local,Remates_dentro_del_área_Visitante,Remates_fuera_del_área_Local,Remates_fuera_del_área_Visitante,Al_palo_Local,Al_palo_Visitante,Goles_de_cabeza_Local,Goles_de_cabeza_Visitante,Toques_en_el_área_rival_Local,Toques_en_el_área_rival_Visitante,Fueras_de_juego_Local,Fueras_de_juego_Visitante,Tiros_libres_Local,Tiros_libres_Visitante,Pases_largos_Local,Pases_largos_Visitante,Pases_en_el_tercio_final_Local,Pases_en_el_tercio_final_Visitante,Centros_Local,Centros_Visitante,Asistencias_esperadas_(xA)_Local,Asistencias_esperadas_(xA)_Visitante,Saques_de_banda_Local,Saques_de_banda_Visitante,Faltas_Local,Faltas_Visitante,Entradas_Local,Entradas_Visitante,Duelos_ganados_Local,Duelos_ganados_Visitante,Despejes_Local,Despejes_Visitante,Intercepciones_Local,Intercepciones_Visitante,Errores_conducentes_a_remate_Local,Errores_conducentes_a_remate_Visitante,Errores_conducentes_a_gol_Local,Errores_conducentes_a_gol_Visitante,Paradas_Local,Paradas_Visitante,xGOT_enfrentados_Local,xGOT_enfrentados_Visitante,Goles_evitados_Local,Goles_evitados_Visitante,2Córneres3_Local,2Córneres3_Visitante,Tarjetas_rojas_Local,Tarjetas_rojas_Visitante,83%(390/470)Pases73%(178/245)_Local,83%(390/470)Pases73%(178/245)_Visitante,20Faltas14_Local,20Faltas14_Visitante,15Córneres1_Local,15Córneres1_Visitante,89%(641/718)Pases84%(213/254)_Local,89%(641/718)Pases84%(213/254)_Visitante,6Faltas18_Local,6Faltas18_Visitante,6Córneres3_Local,6Córneres3_Visitante,0_-_1Gol_en_propia_puerta_Local,0_-_1Gol_en_propia_puerta_Visitante,9'0_-_1GolGuessand_E._Local,9'0_-_1GolGuessand_E._Visitante,Penalti1_-_0_Local,Penalti1_-_0_Visitante,83%(492/596)Pases74%(198/266)_Local,83%(492/596)Pases74%(198/266)_Visitante,10Faltas26_Local,10Faltas26_Visitante,79%(252/321)Pases88%(649/734)_Local,79%(252/321)Pases88%(649/734)_Visitante,13Faltas8_Local,13Faltas8_Visitante,Penalti2_-_0_Local,Penalti2_-_0_Visitante,86%(521/607)Pases84%(345/410)_Local,86%(521/607)Pases84%(345/410)_Visitante,12Faltas14_Local,12Faltas14_Visitante,19Córneres4_Local,19Córneres4_Visitante,86%(445/519)Pases65%(157/240)_Local,86%(445/519)Pases65%(157/240)_Visitante,26Faltas12_Local,26Faltas12_Visitante,14Córneres2_Local,14Córneres2_Visitante,89%(512/574)Pases87%(322/370)_Local,89%(512/574)Pases87%(322/370)_Visitante,7Faltas13_Local,7Faltas13_Visitante,77%(300/392)Pases80%(346/430)_Local,77%(300/392)Pases80%(346/430)_Visitante,18Faltas13_Local,18Faltas13_Visitante,Gol1_-_0_Local,Gol1_-_0_Visitante,1_-_1Gol_Local,1_-_1Gol_Visitante,82%(276/337)Pases85%(383/449)_Local,82%(276/337)Pases85%(383/449)_Visitante,78%(257/330)Pases78%(268/342)_Local,78%(257/330)Pases78%(268/342)_Visitante,18Faltas17_Local,18Faltas17_Visitante,85%(376/440)Pases83%(320/385)_Local,85%(376/440)Pases83%(320/385)_Visitante,19Faltas17_Local,19Faltas17_Visitante,91%(459/504)Pases89%(413/466)_Local,91%(459/504)Pases89%(413/466)_Visitante,19Faltas4_Local,19Faltas4_Visitante,88%(561/636)Pases78%(271/348)_Local,88%(561/636)Pases78%(271/348)_Visitante,24Faltas9_Local,24Faltas9_Visitante,Penalti1_-_2_Local,Penalti1_-_2_Visitante,Penalti_fallado_Local,Penalti_fallado_Visitante,5Córneres4_Local,5Córneres4_Visitante,91%(645/707)Pases80%(297/372)_Local,91%(645/707)Pases80%(297/372)_Visitante,18Faltas4_Local,18Faltas4_Visitante,85%(433/508)Pases67%(172/255)_Local,85%(433/508)Pases67%(172/255)_Visitante,17Faltas16_Local,17Faltas16_Visitante,87%(489/562)Pases68%(158/232)_Local,87%(489/562)Pases68%(158/232)_Visitante,15Faltas13_Local,15Faltas13_Visitante,84%(418/498)Pases89%(458/513)_Local,84%(418/498)Pases89%(458/513)_Visitante,10Faltas13_Local,10Faltas13_Visitante,91%(471/515)Pases82%(229/280)_Local,91%(471/515)Pases82%(229/280)_Visitante,15Faltas12_Local,15Faltas12_Visitante,39'Gol1_-_0Hong_Yun-Sang_Local,39'Gol1_-_0Hong_Yun-Sang_Visitante,1_-_1Penalti_Local,1_-_1Penalti_Visitante,5Córneres6_Local,5Córneres6_Visitante,89%(590/663)Pases85%(352/414)_Local,89%(590/663)Pases85%(352/414)_Visitante,9Faltas18_Local,9Faltas18_Visitante,1Córneres2_Local,1Córneres2_Visitante,86%(459/535)Pases88%(416/473)_Local,86%(459/535)Pases88%(416/473)_Visitante,20Faltas21_Local,20Faltas21_Visitante,90%(507/566)Pases80%(288/360)_Local,90%(507/566)Pases80%(288/360)_Visitante,12Faltas11_Local,12Faltas11_Visitante
07.06.2026 15:00,https://www.flashscore.es/partido/futbol/chipre-fumziNU3/liechtenstein-8KIf01Ed/resumen/estadisticas/general/?mid=Aks713gM,Liechtenstein,Chipre,0-2Finalizado,,,,,,,,,BundesligaLaLiga EA SportsLaLiga HypermotionCopa del ReySupercopaLigue 1Premier LeagueSerie AEredivisieEurocopa,Champions LeagueEuropa LeagueConference LeagueUEFA Nations LeagueCampeonato del Mundo,checkbox label label,checkbox label label,,,34%,66%,1,17,0,5,,,1,10,79%(252/321),88%(649/734),0,2,,,1,8,0,4,,,,,,,,,,,1,6,12,13,,,,,,,,,18,21,13,8,,,,,40,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Pases,18Saques de banda21,Defensa,40Despejes9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
07.06.2026 15:00,https://www.flashscore.es/partido/futbol/mozambique-2aBNiivt/oman-EDZck0CK/resumen/estadisticas/general/?mid=xKBY7CrT,Omán,Mozambique,4-1Finalizado,,,,,,,,,BundesligaLaLiga EA SportsLaLiga HypermotionCopa del ReySupercopaLigue 1Premier LeagueSerie AEredivisieEurocopa,Champions LeagueEuropa LeagueConference LeagueUEFA Nations LeagueCampeonato del Mundo,checkbox label label,checkbox label label,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53',(Penalti),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
07.06.2026 13:00,https://www.flashscore.es/partido/futbol/afganistan-4M0iRO5p/pakistan-YDdhqj6h/resumen/estadisticas/general/?mid=8hi5dgt0,Afganistán,Pakistán,0-2Finalizado,,,,,,,,,BundesligaLaLiga EA SportsLaLiga HypermotionCopa del ReySupercopaLigue 1Premier LeagueSerie AEredivisieEurocopa,Champions LeagueEuropa LeagueConference LeagueUEFA Nations LeagueCampeonato del Mundo,checkbox label label,checkbox label label,,,58%,42%,6,8,2,4,,,2,1,,,2,3,,,4,4,,,,,,,,,,,,,1,2,24,20,,,,,,,,,18,18,19,22,,,,,,,,,,,,,,,,,,,,,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
07.06.2026 09:30,https://www.flashscore.es/partido/futbol/albania-MV2MrdRQ/bulgaria-4Eh6r9et/resumen/estadisticas/general/?mid=IDZHoUHj,Bulgaria Sub-19,Albania Sub-19,3-0Finalizado,,,,,,,,,BundesligaLaLiga EA SportsLaLiga HypermotionCopa del ReySupercopaLigue 1Premier LeagueSerie AEredivisieEurocopa,Champions LeagueEuropa LeagueConference LeagueUEFA Nations LeagueCampeonato del Mundo,checkbox label label,checkbox label label,,,48%,52%,14,1,5,0,,,5,4,,,,,,,9,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
07.06.2026 03:00,https://www.flashscore.es/partido/futbol/haiti-WtmlJpml/jamaica-O0zpvX0J/resumen/estadisticas/general/?mid=Q1Rhmo84,Jamaica Sub-20,Haití Sub-20,9-0Finalizado,,,,,,,,,BundesligaLaLiga EA SportsLaLiga HypermotionCopa del ReySupercopaLigue 1Premier LeagueSerie AEredivisieEurocopa,Champions LeagueEuropa LeagueConference LeagueUEFA Nations LeagueCampeonato del Mundo,checkbox label label,checkbox label label,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
07.06.2026 02:00,https://www.flashscore.es/partido/futbol/argentina-f9OppQjp/honduras-fP8cJrsS/resumen/estadisticas/general/?mid=QgmZkEjC,Argentina,Honduras,2-0Finalizado,,,,,,,,,BundesligaLaLiga EA SportsLaLiga HypermotionCopa del ReySupercopaLigue 1Premier LeagueSerie AEredivisieEurocopa,Champions LeagueEuropa LeagueConference LeagueUEFA Nations LeagueCampeonato del Mundo,checkbox label label,checkbox label label,2.52,0.24,72%,28%,20,4,8,0,3,0,6,1,95%(746/789),82%(247/301),4,1,3.12,0.00,7,2,5,2,14,1,6,3,1,0,,,42,6,1,2,12,16,64%(18/28),41%(16/39),88%(228/258),47%(14/30),43%(6/14),25%(2/8),2.45,0.16,19,9,16,12,75%(9/12),57%(12/21),35,50,6,11,4,14,0,1,0,0,0,6,0.00,3.12,0.00,1.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
07.06.2026 02:00,https://www.flashscore.es/partido/futbol/aruba-0zV9U6hI/curazao-bLLGpOkQ/resumen/estadisticas/general/?mid=APZfvJVr,Curazao,Aruba,4-0Finalizado,,,74',Fermina C.,,,,,BundesligaLaLiga EA SportsLaLiga HypermotionCopa del ReySupercopaLigue 1Premier LeagueSerie AEredivisieEurocopa,Champions LeagueEuropa LeagueConference LeagueUEFA Nations LeagueCampeonato del Mundo,checkbox label label,checkbox label label,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
07.06.2026 00:00,https://www.flashscore.es/partido/futbol/brasil-I9l9aqLq/egipto-bejDn7NN/resumen/estadisticas/general/?mid=r3s2pV84,Brasil,Egipto,2-1Finalizado,,,,,,,,,BundesligaLaLiga EA SportsLaLiga HypermotionCopa del ReySupercopaLigue 1Premier LeagueSerie AEredivisieEurocopa,Champions LeagueEuropa LeagueConference LeagueUEFA Nations LeagueCampeonato del Mundo,checkbox label label,checkbox label label,2.48,0.42,51%,49%,12,5,7,2,5,1,5,3,86%(408/473),84%(394/467),1,1,2.94,0.26,2,1,3,2,12,1,0,4,0,0,,,29,14,0,1,10,10,53%(19/36),56%(30/54),64%(78/122),72%(73/102),7%(1/14),0%(0/3),0.91,0.33,16,16,10,10,57%(12/21),57%(8/14),39,38,16,20,7,9,0,0,1,1,1,4,0.26,2.94,-0.74,0.94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
07.06.2026 00:00,https://www.flashscore.es/partido/futbol/turquia-QeijuHo5/venezuela-raj05RS9/resumen/estadisticas/general/?mid=pzMyVhup,Venezuela,Turquía,1-2Finalizado,,,,,,,,,BundesligaLaLiga EA SportsLaLiga HypermotionCopa del ReySupercopaLigue 1Premier LeagueSerie AEredivisieEurocopa,Champions LeagueEuropa LeagueConference LeagueUEFA Nations LeagueCampeonato del Mundo,checkbox label label,checkbox label label,0.43,1.52,47%,53%,9,16,2,8,1,3,2,12,85%(330/389),88%(367/417),2,1,0.65,3.03,5,5,2,3,2,10,7,6,0,1,,,10,27,7,2,12,16,64%(30/47),44%(14/32),58%(38/65),67%(63/94),0%(0/4),20%(4/20),0.31,0.65,13,13,16,12,74%(14/19),67%(6/9),51,39,34,11,5,10,0,1,0,0,6,1,3.03,0.65,1.03,-0.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
06.06.2026 23:00,https://www.flashscore.es/partido/futbol/brasil-QiTr4PVe/chile-Sd7d7x70/resumen/estadisticas/general/?mid=0rQeG8zp,Chile Sub-20,Brasil Sub-20,0-1Finalizado,,,,,,,,,BundesligaLaLiga EA SportsLaLiga HypermotionCopa del ReySupercopaLigue 1Premier LeagueSerie AEredivisieEurocopa,Champions LeagueEuropa LeagueConference LeagueUEFA Nations LeagueCampeonato del Mundo,checkbox label label,checkbox label label,,,47%,53%,11,8,6,6,,,6,4,,,,,,,5,2,,,,,,,,,,,,,0,3,13,7,,,,,,,,,22,22,7,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
06.06.2026 23:00,https://www.flashscore.es/partido/futbol/jamaica-CWmDb3zj/sudafrica-W2ijYvlr/resumen/estadisticas/general/?mid=KtzQ3QRH,Jamaica,Sudáfrica,1-1Finalizado,,,,,,,,,BundesligaLaLiga EA SportsLaLiga HypermotionCopa del ReySupercopaLigue 1Premier LeagueSerie AEredivisieEurocopa,Champions LeagueEuropa LeagueConference LeagueUEFA Nations LeagueCampeonato del Mundo,checkbox label label,checkbox label label,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
06.06.2026 22:00,https://www.flashscore.es/partido/futbol/bolivia-nXdi7mbc/escocia-fZRU25WH/resumen/estadisticas/general/?mid=hQSR9x0K,Bolivia,Escocia,0-4Finalizado,,,,,,,,,BundesligaLaLiga EA SportsLaLiga HypermotionCopa del ReySupercopaLigue 1Premier LeagueSerie AEredivisieEurocopa,Champions LeagueEuropa LeagueConference LeagueUEFA Nations LeagueCampeonato del Mundo,checkbox label label,checkbox label label,0.22,3.12,54%,46%,7,20,3,8,0,5,3,6,90%(441/490),90%(375/417),3,1,0.17,2.72,1,7,3,5,0,15,7,5,0,0,0,1,1,38,2,0,16,13,43%(13/30),69%(29/42),77%(59/77),75%(66/88),0%(0/9),50%(7/14),0.22,2.10,12,20,13,16,69%(9/13),82%(9/11),36,41,15,12,7,9,0,1,0,0,4,3,2.72,0.17,-1.28,0.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
06.06.2026 22:00,https://www.flashscore.es/partido/futbol/bermudas-EDkSyUht/cabo-verde-MocyWdm7/resumen/estadisticas/general/?mid=2iWPM2bd,Cabo Verde,Bermudas,3-0Finalizado,,,,,,,,,BundesligaLaLiga EA SportsLaLiga HypermotionCopa del ReySupercopaLigue 1Premier LeagueSerie AEredivisieEurocopa,Champions LeagueEuropa LeagueConference LeagueUEFA Nations LeagueCampeonato del Mundo,checkbox label label,checkbox label label,,,75%,25%,28,4,14,3,,,9,1,,,1,4,,,14,1,,,,,,,,,,,,,2,0,11,16,,,,,,,,,24,7,14,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
06.06.2026 22:00,https://www.flashscore.es/partido/futbol/catar-zqzHL77i/el-salvador-8b5z2tKe/resumen/estadisticas/general/?mid=WrpbU7b2,Catar,El Salvador,0-0Finalizado,,,,,,,,,BundesligaLaLiga EA SportsLaLiga HypermotionCopa del ReySupercopaLigue 1Premier LeagueSerie AEredivisieEurocopa,Champions LeagueEuropa LeagueConference LeagueUEFA Nations LeagueCampeonato del Mundo,checkbox label label,checkbox label label,1.00,1.14,59%,41%,8,11,1,3,3,3,3,4,87%(451/517),82%(291/355),1,1,0.18,1.09,6,4,1,4,6,6,2,5,0,0,,,10,12,2,0,19,10,66%(45/68),53%(31/58),60%(37/62),52%(37/71),42%(5/12),0%(0/14),0.37,0.48,17,18,10,19,61%(11/18),50%(8/16),53,38,29,17,7,13,3,0,0,0,3,1,1.09,0.18,1.09,0.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
06.06.2026 22:00,https://www.flashscore.es/partido/futbol/inglaterra-j9N9ZNFA/nueva-zelanda-rLctHkpU/resumen/estadisticas/general/?mid=hpJGkndD,Inglaterra,Nueva Zelanda,1-0Finalizado,,,,,,,,,BundesligaLaLiga EA SportsLaLiga HypermotionCopa del ReySupercopaLigue 1Premier LeagueSerie AEredivisieEurocopa,Champions LeagueEuropa LeagueConference LeagueUEFA Nations LeagueCampeonato del Mundo,checkbox label label,checkbox label label,1.54,0.12,71%,29%,23,3,4,1,3,0,8,1,93%(609/658),82%(214/262),,,1.23,0.04,8,1,11,1,10,1,13,2,1,0,1,0,37,4,2,1,13,10,63%(20/32),39%(18/46),85%(208/245),57%(23/40),15%(4/26),0%(0/6),1.21,0.08,13,13,10,13,69%(11/16),50%(7/14),43,33,5,27,1,7,0,0,0,0,1,3,0.04,1.23,0.04,0.23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
06.06.2026 21:00,https://www.flashscore.es/partido/futbol/comores-QLUC9wv3/marruecos-dlZ0smvl/resumen/estadisticas/general/?mid=8Un4803l,Marruecos Sub-23,Comores,2-1Finalizado,,,,,,,,,BundesligaLaLiga EA SportsLaLiga HypermotionCopa del ReySupercopaLigue 1Premier LeagueSerie AEredivisieEurocopa,Champions LeagueEuropa LeagueConference LeagueUEFA Nations LeagueCampeonato del Mundo,checkbox label label,checkbox label label,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
06.06.2026 21:00,https://www.flashscore.es/partido/futbol/bosnia-herzegovina-fqe7WYTr/panama-OWKqbCfi/resumen/estadisticas/general/?mid=MJw4zC55,Panamá,Bosnia-Herzegovina,1-1Finalizado,,,,,,,,,BundesligaLaLiga EA SportsLaLiga HypermotionCopa del ReySupercopaLigue 1Premier LeagueSerie AEredivisieEurocopa,Champions LeagueEuropa LeagueConference LeagueUEFA Nations LeagueCampeonato del Mundo,checkbox label label,checkbox label label,,,44%,56%,8,8,5,5,,,9,10,,,1,0,,,3,3,,,,,,,,,,,,,,,,,,,,,,,,,16,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
06.06.2026 21:00,https://www.flashscore.es/partido/futbol/australia-xSrf6qMM/suiza-rHJ2vy1B/resumen/estadisticas/general/?mid=ruc3zsQH,Suiza,Australia,1-1Finalizado,,,,,,,,,BundesligaLaLiga EA SportsLaLiga HypermotionCopa del ReySupercopaLigue 1Premier LeagueSerie AEredivisieEurocopa,Champions LeagueEuropa LeagueConference LeagueUEFA Nations LeagueCampeonato del Mundo,checkbox label label,checkbox label label,1.42,1.03,63%,37%,9,4,3,2,3,1,7,2,91%(633/693),85%(354/418),3,2,1.86,1.03,5,2,1,0,9,3,0,1,0,1,,,31,5,4,0,14,10,49%(19/39),47%(17/36),79%(130/164),58%(22/38),18%(4/22),20%(1/5),1.27,0.45,21,14,10,14,88%(7/8),70%(7/10),36,34,8,28,6,11,1,0,0,0,1,2,1.03,1.86,0.03,0.86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
06.06.2026 20:30,https://www.flashscore.es/partido/futbol/alemania-ptQide1O/usa-fuitL4CF/resumen/estadisticas/general/?mid=dOR51pNF,EE. UU.,Alemania,1-2Finalizado,,,,,,,,,BundesligaLaLiga EA SportsLaLiga HypermotionCopa del ReySupercopaLigue 1Premier LeagueSerie AEredivisieEurocopa,Champions LeagueEuropa LeagueConference LeagueUEFA Nations LeagueCampeonato del Mundo,checkbox label label,checkbox label label,0.99,1.54,54%,46%,16,12,4,4,0,1,10,2,85%(420/496),82%(358/438),1,3,0.55,2.16,7,6,5,2,9,5,7,7,0,0,0,1,20,24,3,4,10,11,45%(19/42),48%(25/52),74%(90/122),76%(119/156),21%(3/14),25%(2/8),0.58,1.69,24,25,11,10,63%(17/27),72%(21/29),52,60,18,13,14,6,0,1,0,0,2,3,2.16,0.55,0.16,-0.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
06.06.2026 20:00,https://www.flashscore.es/partido/futbol/albania-ELP2K4oB/luxemburgo-2cnFSaNj/resumen/estadisticas/general/?mid=lh2jJcHO,Albania,Luxemburgo,0-1Finalizado,,,,,,,,,BundesligaLaLiga EA SportsLaLiga HypermotionCopa del ReySupercopaLigue 1Premier LeagueSerie AEredivisieEurocopa,Champions LeagueEuropa LeagueConference LeagueUEFA Nations LeagueCampeonato del Mundo,checkbox label label,checkbox label label,,,57%,43%,18,10,6,5,,,14,2,86%(521/607),84%(345/410),3,3,,,7,3,5,2,,,,,,,,,,,4,1,16,16,,,,,,,,,19,6,12,14,,,,,7,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Pases,19Saques de banda6,Defensa,7Despejes31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
06.06.2026 19:45,https://www.flashscore.es/partido/futbol/chile-KUCG35cM/portugal-WvJrjFVN/resumen/estadisticas/general/?mid=rwGUvxUs,Portugal,Chile,2-1Finalizado,,,,,,,,,BundesligaLaLiga EA SportsLaLiga HypermotionCopa del ReySupercopaLigue 1Premier LeagueSerie AEredivisieEurocopa,Champions LeagueEuropa LeagueConference LeagueUEFA Nations LeagueCampeonato del Mundo,checkbox label label,checkbox label label,1.58,0.70,62%,38%,18,11,8,4,3,0,9,3,89%(463/518),82%(268/327),,,2.07,0.62,5,5,5,2,11,6,7,5,1,0,,,36,19,3,1,17,8,79%(34/43),48%(21/44),84%(167/198),70%(73/104),17%(4/24),14%(1/7),1.26,0.46,10,13,8,17,69%(9/13),62%(8/13),49,35,11,22,8,15,2,0,0,1,3,6,0.62,2.07,-0.38,0.07,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
06.06.2026 19:45,https://www.flashscore.es/partido/futbol/gales-YcUP0Nqp/rumania-IaD8jZpU/resumen/estadisticas/general/?mid=tQud9j7K,Rumanía,Gales,2-1Finalizado,,,,,,,,,BundesligaLaLiga EA SportsLaLiga HypermotionCopa del ReySupercopaLigue 1Premier LeagueSerie AEredivisieEurocopa,Champions LeagueEuropa LeagueConference LeagueUEFA Nations LeagueCampeonato del Mundo,checkbox label label,checkbox label label,1.32,1.93,43%,57%,22,20,8,9,1,2,10,12,81%(270/335),84%(377/451),1,1,1.65,2.48,6,6,8,5,11,17,11,3,1,0,1,0,23,27,4,1,12,18,49%(32/65),58%(31/53),65%(50/77),61%(46/76),54%(7/13),53%(10/19),1.18,0.97,18,14,18,12,30%(3/10),100%(17/17),29,52,20,17,16,8,0,1,0,0,7,6,2.48,1.65,1.48,-0.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
